ts,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
2401.054001,10,2,51,130,0,0,0,0,0,1,72,0,0
2401.261587,12,2,56,130,0,0,0,0,0,1,72,0,0
2401.261727,12,2,50,130,0,0,0,0,0,1,72,0,0
2402.818387,9,2,60,130,0,0,0,0,0,1,72,0,0
2403.063319,10,2,59,130,0,0,0,0,0,1,72,0,0
2406.190387,9,2,57,130,0,0,0,0,0,1,72,0,0
2406.556463,10,2,54,130,0,0,0,0,0,1,72,0,0
2407.048704,10,2,53,130,0,0,0,0,0,1,72,0,0
2409.76338,12,2,55,130,0,0,0,0,0,1,72,0,0
2466.153694,3,417,25,1177,1,3.004871,0,0,3,2,104,0,0
2465.849009,6,240,43,53,2,0.189887,34,50,4,1,82,1,98
2466.039502,6,180,43,53,2,0.113676,34,94,4,1,82,1,142
2475.157871,3,417,25,1177,1,0,0,0,3,1,48,0,0
2434.397432,7,6,49,136,0,0,0,0,0,1,72,0,0
2489.457208,3,418,25,1177,1,2.994941,0,0,3,2,104,0,0
2489.162448,6,148,43,53,2,0.278443,34,50,4,1,82,1,98
2439.417293,10,6,52,136,0,0,0,0,0,1,72,0,0
2489.441503,6,451,43,53,2,0.015181,34,94,4,1,82,1,142
2498.451354,3,418,25,1177,1,0,0,0,3,1,48,0,0
2512.656834,3,419,25,1177,1,2.998972,0,0,3,2,104,0,0
2512.465581,6,497,43,53,2,0.175125,34,149,4,1,82,1,197
2512.641303,6,84,43,53,2,0.014994,34,94,4,1,82,1,142
2521.654527,3,419,25,1177,1,0,0,0,3,1,48,0,0
2471.680139,11,5,46,133,0,0,0,0,0,1,184,0,0
762.553166,11,7,45,135,0,1713.215752,616,888,0,38,2440,37,2664
767.560616,11,6,45,136,0,1713.216032,912,912,0,38,2736,38,2736
2536.706814,3,420,25,1177,1,2.993769,0,0,3,2,104,0,0
2536.656,3,234,37,53,2,0.024947,34,50,4,1,62,1,78
2536.681589,3,523,37,53,2,0.024757,34,94,4,1,62,1,122
2545.709163,3,420,25,1177,1,0,0,0,3,1,48,0,0
2535.658913,6,191,43,53,2,1.910274,34,149,4,1,82,1,197
2559.925185,3,421,25,1177,1,2.998434,0,0,3,2,104,0,0
2559.712555,6,229,43,53,2,0.196447,34,149,4,1,82,1,197
2559.909585,6,74,43,53,2,0.01504,34,94,4,1,82,1,142
2568.922333,3,421,25,1177,1,0,0,0,3,1,48,0,0
2526.328404,11,1,46,131,0,0,0,0,0,1,72,0,0
2527.486385,9,2,57,130,0,0,0,0,0,1,72,0,0
2583.866826,3,422,25,1177,1,3.00151,0,0,3,2,104,0,0
2529.119336,10,2,51,130,0,0,0,0,0,1,72,0,0
2529.265693,12,2,56,130,0,0,0,0,0,1,72,0,0
2529.619458,10,2,54,130,0,0,0,0,0,1,72,0,0
2530.267506,12,2,55,130,0,0,0,0,0,1,72,0,0
2530.846387,9,2,60,130,0,0,0,0,0,1,72,0,0
2532.116173,10,2,53,130,0,0,0,0,0,1,72,0,0
2582.926807,6,483,43,53,2,0.827146,34,149,4,1,82,1,197
2583.754662,6,478,43,53,2,0.111585,34,94,4,1,82,1,142
2534.262199,12,2,50,130,0,0,0,0,0,1,72,0,0
2534.611436,10,2,59,130,0,0,0,0,0,1,72,0,0
2537.569457,6,0,43,4,0,0,0,0,0,1,245,0,0
2592.866461,3,422,25,1177,1,0,0,0,3,1,48,0,0
2542.584734,12,6,52,136,0,0,0,0,0,1,72,0,0
2607.320987,3,423,25,1177,1,2.990787,0,0,3,2,104,0,0
2606.872215,6,175,43,53,2,0.304169,34,149,4,1,82,1,197
2607.176961,6,415,43,53,2,0.143504,34,94,4,1,82,1,142
2616.310718,3,423,25,1177,1,0,0,0,3,1,48,0,0
2630.327076,3,424,25,1177,1,2.997457,0,0,3,2,104,0,0
2630.324956,6,66,43,53,2,0.000554,34,149,4,1,82,1,197
2630.326079,6,147,43,53,2,0.00048,34,94,4,1,82,1,142
2639.323802,3,424,25,1177,1,0,0,0,3,1,48,0,0
2542.585366,11,7,45,135,0,50.682535,40,24,0,2,136,1,72
2547.592395,11,6,45,136,0,50.688267,48,48,0,2,144,2,144
2653.531056,3,425,25,1177,1,3.007204,0,0,3,2,104,0,0
2653.32851,6,228,43,53,2,0.186008,34,50,4,1,82,1,98
2653.515178,6,492,43,53,2,0.015355,34,94,4,1,82,1,142
2662.537133,3,425,25,1177,1,0,0,0,3,1,48,0,0
2676.680988,3,426,25,1177,1,3.000757,0,0,3,2,104,0,0
2676.541879,6,212,43,53,2,0.108899,34,149,4,1,82,1,197
2676.651363,6,486,43,53,2,0.029071,34,94,4,1,82,1,142
2685.679901,3,426,25,1177,1,0,0,0,3,1,48,0,0
2699.697124,3,427,25,1177,1,2.997636,0,0,3,2,104,0,0
2699.69492,6,194,43,53,2,0.000657,34,149,4,1,82,1,197
2699.696136,6,130,43,53,2,0.000469,34,94,4,1,82,1,142
2651.768436,11,1,46,131,0,0,0,0,0,1,72,0,0
2652.262039,12,2,50,130,0,0,0,0,0,1,72,0,0
2652.68058,10,2,51,130,0,0,0,0,0,1,72,0,0
2653.263455,12,2,56,130,0,0,0,0,0,1,72,0,0
2708.692955,3,427,25,1177,1,0,0,0,3,1,48,0,0
2654.198374,9,2,57,130,0,0,0,0,0,1,72,0,0
2656.164585,10,2,53,130,0,0,0,0,0,1,72,0,0
2656.16464,10,2,54,130,0,0,0,0,0,1,72,0,0
2657.177609,10,2,59,130,0,0,0,0,0,1,72,0,0
2657.614383,9,2,60,130,0,0,0,0,0,1,72,0,0
2658.520671,12,6,52,136,0,0,0,0,0,1,72,0,0
2658.761736,12,2,55,130,0,0,0,0,0,1,72,0,0
2722.699688,3,428,25,1177,1,3.007727,0,0,3,2,104,0,0
2722.69745,6,428,43,53,2,0.000637,34,149,4,1,82,1,197
2722.698724,6,40,43,53,2,0.000407,34,94,4,1,82,1,142
2731.706323,3,428,25,1177,1,0,0,0,3,1,48,0,0
2746.050521,3,429,25,1177,1,3.000923,0,0,3,2,104,0,0
2745.712888,6,109,43,53,2,0.335775,34,149,4,1,82,1,197
2746.049356,6,493,43,53,2,0.000532,34,94,4,1,82,1,142
2755.049766,3,429,25,1177,1,0,0,0,3,1,48,0,0
2769.066512,3,430,25,1177,1,2.997781,0,0,3,2,104,0,0
2769.064295,6,63,43,53,2,0.000629,34,149,4,1,82,1,197
2769.06545,6,514,43,53,2,0.000452,34,94,4,1,82,1,142
2778.062645,3,430,25,1177,1,0,0,0,3,1,48,0,0
2792.069859,3,431,25,1177,1,3.007646,0,0,3,2,104,0,0
2738.489878,11,5,46,133,0,0,0,0,0,1,184,0,0
2792.067809,6,233,43,53,2,0.000578,34,149,4,1,82,1,197
2792.068903,6,70,43,53,2,0.000471,34,94,4,1,82,1,142
2742.861307,7,6,49,136,0,0,0,0,0,1,72,0,0
2801.076487,3,431,25,1177,1,0,0,0,3,1,48,0,0
2747.865303,10,6,52,136,0,0,0,0,0,1,72,0,0
2815.185372,3,432,25,1177,1,2.995409,0,0,3,2,104,0,0
2815.080719,6,128,43,53,2,0.103093,34,149,4,1,82,1,197
2815.184367,6,134,43,53,2,0.000484,34,94,4,1,82,1,142
2824.179352,3,432,25,1177,1,0,0,0,3,1,48,0,0
2777.208396,11,1,46,131,0,0,0,0,0,1,72,0,0
2777.26185,12,2,56,130,0,0,0,0,0,1,72,0,0
2778.263121,12,2,55,130,0,0,0,0,0,1,72,0,0
2780.235645,10,2,59,130,0,0,0,0,0,1,72,0,0
2780.574413,9,2,57,130,0,0,0,0,0,1,72,0,0
2780.741634,10,2,53,130,0,0,0,0,0,1,72,0,0
2782.741254,10,2,51,130,0,0,0,0,0,1,72,0,0
2838.543555,3,433,25,1177,1,3.000568,0,0,3,2,104,0,0
2784.738644,10,2,54,130,0,0,0,0,0,1,72,0,0
2784.762409,12,2,50,130,0,0,0,0,0,1,72,0,0
2786.06239,9,2,60,130,0,0,0,0,0,1,72,0,0
2838.193274,6,179,43,53,2,0.237093,34,50,4,1,82,1,98
2838.430946,6,58,43,53,2,0.111997,34,94,4,1,82,1,142
2847.542559,3,433,25,1177,1,0,0,0,3,1,48,0,0
2861.549825,3,434,25,1177,1,3.007879,0,0,3,2,104,0,0
2861.54798,6,510,43,53,2,0.00041,34,50,4,1,82,1,98
2861.548901,6,465,43,53,2,0.000484,34,94,4,1,82,1,142
2870.555857,3,434,25,1177,1,0,0,0,3,1,48,0,0
2884.562046,3,435,25,1177,1,2.998703,0,0,3,2,104,0,0
2884.560136,6,83,43,53,2,0.000434,34,50,4,1,82,1,98
2884.561057,6,498,43,53,2,0.00052,34,94,4,1,82,1,142
2893.569028,3,435,25,1177,1,0,0,0,3,1,48,0,0
2838.989035,7,6,49,136,0,0,0,0,0,1,72,0,0
2843.993248,10,6,52,136,0,0,0,0,0,1,72,0,0
762.552641,11,6,42,136,0,2085.216004,1320,1320,0,55,3960,55,3960
2907.71172,3,436,25,1177,1,3.001691,0,0,3,2,104,0,0
2658.52094,11,7,45,135,0,194.740652,88,96,0,5,328,4,288
2907.584024,6,188,43,53,2,0.096893,34,149,4,1,82,1,197
2907.681491,6,482,43,53,2,0.02971,34,94,4,1,82,1,142
2663.528369,11,6,45,136,0,194.736325,120,120,0,5,360,5,360
2916.711939,3,436,25,1177,1,0,0,0,3,1,48,0,0
2930.719867,3,437,25,1177,1,3.007164,0,0,3,2,104,0,0
2930.717488,6,257,43,53,2,0.000656,34,149,4,1,82,1,197
2930.718742,6,473,43,53,2,0.000607,34,94,4,1,82,1,142
2939.725782,3,437,25,1177,1,0,0,0,3,1,48,0,0
2953.86431,3,438,25,1177,1,2.995432,0,0,3,2,104,0,0
2902.648404,11,1,46,131,0,0,0,0,0,1,72,0,0
2902.762442,12,2,55,130,0,0,0,0,0,1,72,0,0
2902.76259,12,2,50,130,0,0,0,0,0,1,72,0,0
2903.022403,9,2,57,130,0,0,0,0,0,1,72,0,0
2903.262892,12,2,56,130,0,0,0,0,0,1,72,0,0
2903.674367,9,2,60,130,0,0,0,0,0,1,72,0,0
2953.730247,6,320,43,53,2,0.102738,34,149,4,1,82,1,197
2953.833539,6,528,43,53,2,0.03023,34,94,4,1,82,1,142
2962.868562,3,438,25,1177,1,0,0,0,3,1,48,0,0
2908.294164,10,2,53,130,0,0,0,0,0,1,72,0,0
2908.294276,10,2,54,130,0,0,0,0,0,1,72,0,0
2908.796852,10,2,51,130,0,0,0,0,0,1,72,0,0
2910.292865,10,2,59,130,0,0,0,0,0,1,72,0,0
2912.696437,11,6,42,136,0,0.000259,24,24,0,1,72,1,72
2917.263076,12,6,44,136,0,0.000294,24,16,0,1,72,1,64
2922.264448,11,6,45,136,0,0.000247,24,24,0,1,72,1,72
2977.347562,3,439,25,1177,1,2.996306,0,0,3,2,104,0,0
2976.873849,6,87,43,53,2,0.310671,34,149,4,1,82,1,197
2977.185122,6,519,43,53,2,0.161855,34,94,4,1,82,1,142
2986.342683,3,439,25,1177,1,0,0,0,3,1,48,0,0
3000.348968,3,440,25,1177,1,3.007906,0,0,3,2,104,0,0
3000.346928,6,223,43,53,2,0.000609,34,149,4,1,82,1,197
3000.34806,6,479,43,53,2,0.000468,34,94,4,1,82,1,142
3009.355477,3,440,25,1177,1,0,0,0,3,1,48,0,0
3023.362477,3,441,25,1177,1,2.99794,0,0,3,2,104,0,0
3023.360285,6,190,43,53,2,0.000642,34,149,4,1,82,1,197
3023.361477,6,100,43,53,2,0.000455,34,94,4,1,82,1,142
